qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
4945,859,1,1,3,4,73.361,72.811,72.48
4946,859,4,6,5,5,73.969,72.87,72.591
4947,859,3,131,8,6,74.083,72.569,73.05
4948,859,13,6,6,7,74.269,73.291,73.068
4949,859,16,10,14,8,73.48,73.261,73.298
4950,859,811,4,9,9,74.453,73.3,73.761
4951,859,30,131,7,10,73.694,73.571,0.0
4952,859,814,10,15,11,73.733,73.584,0.0
4953,859,22,3,11,12,74.117,73.801,0.0
4954,859,153,5,19,13,74.225,73.804,0.0
4955,859,67,5,18,14,74.5,73.919,0.0
4956,859,808,4,10,15,73.859,74.053,0.0
4957,859,155,15,16,16,74.571,74.129,0.0
4958,859,815,15,17,17,74.43,74.182,0.0
4959,859,813,3,12,18,74.625,0.0,0.0
4960,859,5,205,20,19,75.068,0.0,0.0
4961,859,15,205,21,20,75.358,0.0,0.0
4962,859,24,164,23,21,76.631,0.0,0.0
4963,859,817,164,22,22,76.89,0.0,0.0
4964,859,816,166,25,23,77.019,0.0,0.0
4965,859,10,166,24,24,77.06,0.0,0.0
4966,860,1,1,4,1,86.8,85.626,84.922
4967,860,18,1,3,2,86.832,85.663,85.074
4968,860,154,208,10,3,86.498,85.845,85.302
4969,860,30,131,7,4,86.586,85.571,85.336
4970,860,17,9,2,5,87.117,86.597,85.651
4971,860,20,9,1,6,86.773,85.982,85.668
4972,860,3,131,8,7,86.763,85.469,85.686
4973,860,813,3,18,8,86.803,86.206,85.908
4974,860,807,10,12,9,87.464,86.314,86.451
4975,860,817,5,16,10,87.024,86.319,0.0
4976,860,818,5,17,11,86.493,86.429,0.0
4977,860,4,6,5,12,86.688,86.494,0.0
4978,860,155,15,14,13,86.182,86.59,0.0
4979,860,811,3,19,14,87.004,86.663,0.0
4980,860,814,10,11,15,87.469,87.086,0.0
4981,860,13,6,6,16,87.633,87.497,0.0
4982,860,815,15,15,17,86.596,0.0,0.0
4983,860,8,208,9,18,87.758,0.0,0.0
4984,860,5,207,20,19,88.679,0.0,0.0
4985,860,808,207,21,20,89.018,0.0,0.0
4986,860,10,206,24,21,90.923,0.0,0.0
4987,860,819,206,25,22,91.67,0.0,0.0
4988,860,37,164,22,23,93.495,0.0,0.0
4989,860,39,164,23,24,93.643,0.0,0.0
4990,861,1,1,4,1,97.813,97.106,96.219
4991,861,18,1,3,2,97.575,96.928,96.368
4992,861,30,131,7,3,97.517,97.017,96.391
4993,861,17,9,2,4,97.172,97.375,96.461
4994,861,8,208,9,5,97.961,96.715,96.461
4995,861,20,9,1,6,98.102,97.419,96.634
4996,861,154,208,10,7,98.058,97.338,96.658
4997,861,3,131,8,8,97.696,96.996,96.664
4998,861,4,6,5,9,98.151,97.379,97.566
4999,861,815,15,15,10,97.933,97.477,97.698
5000,861,813,3,18,11,97.789,97.589,0.0
5001,861,13,6,6,12,98.381,97.731,0.0
5002,861,811,3,19,13,98.437,97.841,0.0
5003,861,814,10,11,14,98.325,97.877,0.0
5004,861,817,5,16,15,98.419,97.883,0.0
5005,861,807,10,12,16,98.303,97.89,0.0
5006,861,155,15,14,17,98.372,98.069,0.0
5007,861,818,5,17,18,99.077,0.0,0.0
5008,861,5,207,20,19,99.306,0.0,0.0
5009,861,808,207,21,20,99.567,0.0,0.0
5010,861,10,206,24,21,100.903,0.0,0.0
5011,861,819,206,25,22,101.25,0.0,0.0
5012,861,37,164,22,23,102.914,0.0,0.0
5013,861,39,164,23,24,103.655,0.0,0.0
5014,862,3,131,8,1,96.875,95.725,95.121
5015,862,1,1,4,2,96.763,95.902,95.626
5016,862,30,131,7,3,96.797,95.794,95.691
5017,862,155,15,14,4,96.863,95.853,95.784
5018,862,8,208,9,5,96.85,95.921,95.898
5019,862,18,1,3,6,96.746,95.942,96.191
5020,862,17,9,2,7,96.682,95.7,96.29
5021,862,815,15,15,8,96.198,95.831,96.524
5022,862,4,6,5,9,96.292,95.982,96.622
5023,862,154,208,10,10,96.343,95.903,0.0
5024,862,20,9,1,11,96.911,96.031,0.0
5025,862,13,6,6,12,96.556,96.255,0.0
5026,862,813,3,18,13,96.528,96.283,0.0
5027,862,811,3,19,14,96.674,96.289,0.0
5028,862,814,10,11,15,96.639,96.317,0.0
5029,862,807,10,12,16,96.921,96.745,0.0
5030,862,817,5,16,17,96.933,96.956,0.0
5031,862,818,5,17,18,97.714,0.0,0.0
5032,862,5,207,20,19,98.463,0.0,0.0
5033,862,808,207,21,20,98.677,0.0,0.0
5034,862,10,206,24,21,99.282,0.0,0.0
5035,862,819,206,25,22,99.717,0.0,0.0
5036,862,37,164,22,23,100.411,0.0,0.0
5037,862,39,164,23,24,101.0,0.0,0.0
5038,863,20,9,1,1,94.308,93.527,92.422
5039,863,1,1,4,2,94.813,93.209,92.52
5040,863,17,9,2,3,94.015,93.311,92.637
5041,863,18,1,3,4,94.792,93.416,92.711
5042,863,3,131,8,5,94.588,93.219,92.821
5043,863,817,5,16,6,93.988,93.556,92.912
5044,863,154,208,10,7,94.041,93.246,93.008
5045,863,815,15,15,8,93.814,93.66,93.394
5046,863,4,6,5,9,94.76,93.403,0.0
5047,863,814,10,11,10,96.624,93.51,0.0
5048,863,8,208,9,11,94.552,93.789,0.0
5049,863,155,15,14,12,94.131,93.806,0.0
5050,863,807,10,12,13,94.601,93.807,0.0
5051,863,13,6,6,14,94.372,93.912,0.0
5052,863,811,3,19,15,94.466,94.017,0.0
5053,863,5,207,20,16,94.852,96.132,0.0
5054,863,813,3,18,17,94.639,0.0,0.0
5055,863,30,131,7,18,94.865,0.0,0.0
5056,863,818,5,17,19,95.014,0.0,0.0
5057,863,808,207,21,20,95.823,0.0,0.0
5058,863,819,206,25,21,97.683,0.0,0.0
5059,863,37,164,22,22,97.883,0.0,0.0
5060,863,10,206,24,23,97.905,0.0,0.0
5061,863,39,164,23,24,98.314,0.0,0.0
5062,864,1,1,4,1,82.583,82.465,81.707
5063,864,813,3,18,2,83.38,82.105,82.285
5064,864,4,6,5,3,83.276,82.862,82.302
5065,864,154,208,10,4,83.248,82.667,82.424
5066,864,8,208,9,5,83.406,82.856,82.487
5067,864,815,15,15,6,84.261,82.773,82.533
5068,864,3,131,8,7,83.37,82.882,83.005
5069,864,20,9,1,8,83.85,82.884,0.0
5070,864,30,131,7,9,83.757,82.904,0.0
5071,864,155,15,14,10,83.386,82.897,0.0
5072,864,18,1,3,11,83.51,82.944,0.0
5073,864,17,9,2,12,83.592,82.977,0.0
5074,864,814,10,11,13,83.852,83.125,0.0
5075,864,807,10,12,14,83.72,83.177,0.0
5076,864,818,5,17,15,84.362,83.265,0.0
5077,864,817,5,16,16,83.906,83.442,0.0
5078,864,13,6,6,17,83.886,83.444,0.0
5079,864,811,3,19,18,84.981,0.0,0.0
5080,864,808,207,21,19,85.277,0.0,0.0
5081,864,5,207,20,20,85.507,0.0,0.0
5082,864,819,206,25,21,86.582,0.0,0.0
5083,864,10,206,24,22,87.032,0.0,0.0
5084,864,37,164,22,23,87.555,0.0,0.0
5085,864,39,164,23,24,91.122,0.0,0.0
5086,865,30,131,7,1,75.873,75.062,74.301
5087,865,17,9,2,2,76.013,75.035,74.381
5088,865,3,131,8,3,75.9,75.022,74.448
5089,865,1,1,4,4,76.063,75.166,74.583
5090,865,154,208,10,5,75.718,75.219,74.639
5091,865,4,6,5,6,76.153,75.128,74.948
5092,865,13,6,6,7,75.983,74.911,75.049
5093,865,8,208,9,8,75.889,75.322,75.199
5094,865,813,3,18,9,76.017,75.026,75.245
5095,865,20,9,1,10,75.757,75.234,0.0
5096,865,807,10,12,11,75.418,75.421,0.0
5097,865,155,15,14,12,75.648,75.508,0.0
5098,865,18,1,3,13,76.399,75.536,0.0
5099,865,811,3,19,14,75.923,75.709,0.0
5100,865,814,10,11,15,76.062,75.718,0.0
5101,865,817,5,16,16,76.36,75.878,0.0
5102,865,818,5,17,17,76.491,76.885,0.0
5103,865,5,207,20,18,76.538,0.0,0.0
5104,865,808,207,21,19,77.404,0.0,0.0
5105,865,10,206,24,20,77.947,0.0,0.0
5106,865,37,164,22,21,78.096,0.0,0.0
5107,865,819,206,25,22,78.476,0.0,0.0
5108,865,39,164,23,23,79.31,0.0,0.0
5109,866,20,9,1,1,74.661,74.187,73.784
5110,866,1,1,4,2,74.891,74.371,74.087
5111,866,4,6,5,3,74.916,74.314,74.151
5112,866,17,9,2,4,74.956,74.479,74.346
5113,866,3,131,8,5,75.098,74.568,74.411
5114,866,13,6,6,6,75.194,74.641,74.465
5115,866,154,208,10,7,75.163,74.627,74.645
5116,866,814,10,11,8,75.019,74.639,74.705
5117,866,30,131,7,9,74.892,74.48,74.812
5118,866,18,1,3,10,74.799,74.68,75.182
5119,866,155,15,14,11,75.101,74.688,0.0
5120,866,8,208,9,12,74.995,74.734,0.0
5121,866,807,10,12,13,75.106,74.748,0.0
5122,866,817,5,16,14,75.552,75.078,0.0
5123,866,815,15,15,15,75.326,75.156,0.0
5124,866,811,3,19,16,74.995,75.17,0.0
5125,866,813,3,18,17,74.979,75.231,0.0
5126,866,5,207,20,18,76.263,0.0,0.0
5127,866,808,207,21,19,76.482,0.0,0.0
5128,866,818,5,17,20,76.602,0.0,0.0
5129,866,37,164,22,21,77.492,0.0,0.0
5130,866,10,206,24,22,77.901,0.0,0.0
5131,866,819,206,25,23,78.255,0.0,0.0
5132,866,39,164,23,24,78.33,0.0,0.0
5133,867,20,9,1,1,99.626,98.53,98.086
5134,867,1,1,4,2,99.169,98.616,98.41
5135,867,813,3,18,3,98.825,98.57,98.475
5136,867,154,208,10,4,99.53,98.489,98.505
5137,867,8,208,9,5,99.464,98.531,98.513
5138,867,3,131,8,6,99.061,98.504,98.623
5139,867,155,15,14,7,99.651,98.703,98.741
5140,867,807,10,12,8,99.009,98.689,98.752
5141,867,18,1,3,9,99.622,98.563,98.801
5142,867,814,10,11,10,98.858,98.519,98.992
5143,867,4,6,5,11,99.409,98.707,0.0
5144,867,30,131,7,12,99.447,98.77,0.0
5145,867,13,6,6,13,99.388,98.78,0.0
5146,867,811,3,19,14,99.449,99.207,0.0
5147,867,815,15,15,15,99.353,99.358,0.0
5148,867,5,207,20,16,100.087,100.295,0.0
5149,867,817,5,16,17,99.924,100.358,0.0
5150,867,818,5,17,18,100.203,0.0,0.0
5151,867,17,9,2,19,100.395,0.0,0.0
5152,867,808,207,21,20,100.457,0.0,0.0
5153,867,37,164,22,21,102.171,0.0,0.0
5154,867,39,164,23,22,102.527,0.0,0.0
5155,867,819,206,25,23,102.675,0.0,0.0
5156,868,4,6,5,1,106.515,116.921,111.746
5157,868,17,9,2,2,107.276,115.898,111.793
5158,868,30,131,7,3,106.571,115.799,112.02
5159,868,20,9,1,4,106.279,116.931,112.199
5160,868,13,6,6,5,107.401,116.388,113.065
5161,868,8,208,9,6,107.309,116.469,113.29
5162,868,813,3,18,7,106.449,116.802,113.539
5163,868,1,1,4,8,107.433,114.897,113.543
5164,868,807,10,12,9,106.334,115.556,114.382
5165,868,154,208,10,10,107.043,116.388,0.0
5166,868,814,10,11,11,107.582,117.009,0.0
5167,868,155,15,14,12,106.649,117.071,0.0
5168,868,3,131,8,13,107.724,117.108,0.0
5169,868,817,5,16,14,107.266,117.132,0.0
5170,868,811,3,19,15,107.105,117.426,0.0
5171,868,818,5,17,16,107.705,117.719,0.0
5172,868,815,15,15,17,106.494,117.895,0.0
5173,868,18,1,3,18,108.044,0.0,0.0
5174,868,808,207,21,19,109.027,0.0,0.0
5175,868,5,207,20,20,109.477,0.0,0.0
5176,868,10,206,24,21,111.618,0.0,0.0
5177,868,37,164,22,22,112.742,0.0,0.0
5178,868,39,164,23,23,113.04,0.0,0.0
5179,868,819,206,25,24,114.143,0.0,0.0
5180,869,4,6,5,1,76.073,98.521,100.621
5181,869,20,9,1,2,76.393,98.309,101.026
5182,869,17,9,2,3,76.5,99.382,101.496
5183,869,30,131,7,4,76.686,98.01,102.459
5184,869,807,10,12,5,76.271,99.467,103.501
5185,869,813,3,18,6,76.181,98.731,103.95
5186,869,18,1,3,7,76.507,98.659,104.113
5187,869,1,1,4,8,76.221,97.365,104.186
5188,869,814,10,11,9,76.352,99.703,104.889
5189,869,8,208,9,10,75.693,99.729,105.811
5190,869,817,5,16,11,76.516,99.789,0.0
5191,869,815,15,15,12,75.726,99.933,0.0
5192,869,155,15,14,13,76.481,99.985,0.0
5193,869,13,6,6,14,76.265,100.212,0.0
5194,869,154,208,10,15,76.685,100.574,0.0
5195,869,811,3,19,16,76.426,100.752,0.0
5196,869,3,131,8,17,75.988,101.551,0.0
5197,869,818,5,17,18,76.741,0.0,0.0
5198,869,5,207,20,19,77.62,0.0,0.0
5199,869,808,207,21,20,78.531,0.0,0.0
5200,869,819,206,25,21,79.22,0.0,0.0
5201,869,10,206,24,22,79.291,0.0,0.0
5202,869,37,164,22,23,79.912,0.0,0.0
5203,869,39,164,23,24,80.23,0.0,0.0
5204,870,1,1,4,1,81.794,81.06,80.953
5205,870,154,208,10,2,82.755,81.657,81.366
5206,870,20,9,1,3,82.948,81.407,81.416
5207,870,18,1,3,4,82.028,81.618,81.583
5208,870,8,208,9,5,82.234,81.583,81.73
5209,870,4,6,5,6,82.095,81.598,81.844
5210,870,13,6,6,7,82.203,81.534,81.9
5211,870,813,3,18,8,82.475,81.504,81.939
5212,870,811,3,19,9,82.271,81.697,82.343
5213,870,807,10,12,10,82.176,81.653,82.847
5214,870,17,9,2,11,82.829,81.715,0.0
5215,870,814,10,11,12,81.912,81.813,0.0
5216,870,3,131,8,13,82.079,81.895,0.0
5217,870,815,15,15,14,82.11,81.895,0.0
5218,870,155,15,14,15,82.801,82.3,0.0
5219,870,818,5,17,16,82.799,82.38,0.0
5220,870,30,131,7,17,82.436,82.723,0.0
5221,870,817,5,16,18,83.25,0.0,0.0
5222,870,5,207,20,19,83.576,0.0,0.0
5223,870,808,207,21,20,84.167,0.0,0.0
5224,870,819,206,25,21,85.244,0.0,0.0
5225,870,10,206,24,22,85.476,0.0,0.0
5226,870,37,164,22,23,85.916,0.0,0.0
5227,870,39,164,23,24,86.178,0.0,0.0
5228,871,18,1,3,1,109.25,107.654,107.573
5229,871,155,15,14,2,109.686,108.569,107.871
5230,871,813,3,18,3,108.993,108.78,107.893
5231,871,8,208,9,4,109.546,108.414,108.205
5232,871,815,15,15,5,109.642,107.98,108.219
5233,871,4,6,5,6,109.401,108.598,108.313
5234,871,17,9,2,7,109.859,108.546,108.392
5235,871,1,1,4,8,109.605,108.563,108.394
5236,871,154,208,10,9,110.126,108.714,108.538
5237,871,814,10,11,10,110.033,108.729,108.89
5238,871,20,9,1,11,109.722,108.792,0.0
5239,871,807,10,12,12,109.362,108.855,0.0
5240,871,30,131,7,13,109.742,109.081,0.0
5241,871,13,6,6,14,109.588,109.147,0.0
5242,871,818,5,17,15,109.763,109.354,0.0
5243,871,817,5,16,16,109.572,109.543,0.0
5244,871,811,3,19,17,109.958,110.088,0.0
5245,871,3,131,8,18,110.181,0.0,0.0
5246,871,5,207,20,19,111.739,0.0,0.0
5247,871,808,207,21,20,111.967,0.0,0.0
5248,871,10,206,24,21,112.336,0.0,0.0
5249,871,37,164,22,22,113.03,0.0,0.0
5250,871,819,206,25,23,113.493,0.0,0.0
5251,871,39,164,23,24,114.989,0.0,0.0
5252,872,1,1,4,1,84.211,84.394,84.01
5253,872,18,1,3,2,84.672,84.255,84.133
5254,872,13,6,6,3,84.882,84.505,84.247
5255,872,814,10,11,4,84.875,84.345,84.304
5256,872,30,131,7,5,85.302,84.675,84.54
5257,872,20,9,1,6,85.011,84.687,84.802
5258,872,3,131,8,7,84.689,84.515,84.833
5259,872,8,208,9,8,85.151,84.742,84.855
5260,872,155,15,14,9,85.317,84.683,85.109
5261,872,4,6,5,10,84.175,84.242,85.678
5262,872,17,9,2,11,85.556,84.809,0.0
5263,872,813,3,18,12,85.103,84.82,0.0
5264,872,815,15,15,13,85.3,84.901,0.0
5265,872,811,3,19,14,85.135,85.042,0.0
5266,872,817,5,16,15,85.728,85.312,0.0
5267,872,816,208,10,16,85.834,85.408,0.0
5268,872,818,5,17,17,85.649,85.441,0.0
5269,872,5,207,20,18,86.382,0.0,0.0
5270,872,808,207,21,19,86.887,0.0,0.0
5271,872,10,206,24,20,87.039,0.0,0.0
5272,872,819,206,25,21,87.073,0.0,0.0
5273,872,39,164,23,22,87.441,0.0,0.0
5274,872,37,164,22,23,87.629,0.0,0.0
5275,873,1,1,4,1,108.285,106.665,106.362
5276,873,813,3,18,2,109.494,107.602,106.804
5277,873,20,9,1,3,108.24,106.791,106.905
5278,873,18,1,3,4,109.381,107.661,106.939
5279,873,4,6,5,5,109.391,107.567,107.216
5280,873,814,10,11,6,108.028,107.667,107.241
5281,873,17,9,2,7,108.717,107.513,107.475
5282,873,154,208,10,8,107.688,107.529,107.788
5283,873,30,131,7,9,109.546,107.823,0.0
5284,873,3,131,8,10,109.463,107.943,0.0
5285,873,807,10,12,11,109.547,107.975,0.0
5286,873,8,208,9,12,108.169,108.261,0.0
5287,873,13,6,6,13,109.767,108.344,0.0
5288,873,815,15,15,14,109.055,108.505,0.0
5289,873,817,5,16,15,109.023,108.774,0.0
5290,873,818,5,17,16,109.564,108.849,0.0
5291,873,811,3,19,17,109.809,0.0,0.0
5292,873,155,15,14,18,109.933,0.0,0.0
5293,873,808,207,21,19,110.846,0.0,0.0
5294,873,5,207,20,20,111.137,0.0,0.0
5295,873,10,206,24,21,111.37,0.0,0.0
5296,873,819,206,25,22,111.762,0.0,0.0
5297,873,39,164,23,23,112.372,0.0,0.0
5298,873,37,164,22,24,113.355,0.0,0.0
5299,874,20,9,1,1,92.608,91.501,90.839
5300,874,17,9,2,2,92.951,91.95,91.09
5301,874,18,1,3,3,93.077,91.772,91.29
5302,874,155,15,14,4,92.042,91.886,91.7
5303,874,154,208,10,5,92.029,91.988,91.898
5304,874,815,15,15,6,92.147,92.169,92.022
5305,874,4,6,5,7,92.459,91.833,92.114
5306,874,8,208,9,8,92.221,91.826,92.208
5307,874,1,1,4,9,93.061,92.121,92.327
5308,874,807,10,12,10,92.828,92.272,0.0
5309,874,13,6,6,11,92.946,92.293,0.0
5310,874,814,10,11,12,92.898,92.327,0.0
5311,874,30,131,7,13,93.349,92.469,0.0
5312,874,813,3,18,14,92.834,92.512,0.0
5313,874,3,131,8,15,93.015,92.625,0.0
5314,874,817,5,16,16,93.059,92.954,0.0
5315,874,818,5,17,17,93.37,93.368,0.0
5316,874,811,3,19,18,93.405,0.0,0.0
5317,874,5,207,20,19,94.657,0.0,0.0
5318,874,10,206,24,20,95.213,0.0,0.0
5319,874,37,164,22,21,95.385,0.0,0.0
5320,874,819,206,25,22,95.429,0.0,0.0
5321,874,808,207,21,23,95.432,0.0,0.0
5322,874,39,164,23,24,96.734,0.0,0.0
5323,875,17,9,2,1,98.397,98.22,97.242
5324,875,20,9,1,2,98.208,97.767,97.316
5325,875,1,1,4,3,99.18,98.0,97.469
5326,875,4,6,5,4,99.144,97.987,97.534
5327,875,8,208,9,5,98.887,98.227,97.625
5328,875,13,6,6,6,98.937,98.253,97.884
5329,875,154,208,10,7,98.863,98.275,97.934
5330,875,807,10,12,8,98.981,98.428,98.266
5331,875,3,131,8,9,98.999,98.417,98.361
5332,875,30,131,7,10,98.808,98.436,98.513
5333,875,18,1,3,11,98.615,98.441,0.0
5334,875,815,15,15,12,98.63,98.46,0.0
5335,875,155,15,14,13,98.719,98.594,0.0
5336,875,814,10,11,14,98.942,98.643,0.0
5337,875,813,3,18,15,99.024,98.725,0.0
5338,875,817,5,16,16,98.784,99.084,0.0
5339,875,818,5,17,17,98.744,99.34,0.0
5340,875,811,3,19,18,99.443,0.0,0.0
5341,875,808,207,21,19,100.207,0.0,0.0
5342,875,5,207,20,20,100.333,0.0,0.0
5343,875,819,206,25,21,101.317,0.0,0.0
5344,875,10,206,24,22,101.371,0.0,0.0
5345,875,37,164,22,23,102.881,0.0,0.0
5346,876,20,9,1,1,86.387,85.435,85.283
5347,876,17,9,2,2,86.744,85.61,85.327
5348,876,1,1,4,3,86.516,85.816,85.544
5349,876,18,1,3,4,86.564,85.467,85.659
5350,876,4,6,5,5,86.829,85.834,85.773
5351,876,13,6,6,6,86.939,86.111,85.857
5352,876,8,208,9,7,86.74,86.101,86.236
5353,876,815,15,15,8,87.179,86.076,86.36
5354,876,813,3,18,9,86.048,85.983,86.713
5355,876,3,131,8,10,86.458,85.976,0.0
5356,876,154,208,10,11,86.897,86.136,0.0
5357,876,807,10,12,12,87.185,86.241,0.0
5358,876,811,3,19,13,86.851,86.331,0.0
5359,876,30,131,7,14,87.482,86.574,0.0
5360,876,817,5,16,15,87.006,86.777,0.0
5361,876,814,10,11,16,87.462,86.989,0.0
5362,876,155,15,14,17,87.517,87.219,0.0
5363,876,818,5,17,18,87.525,0.0,0.0
5364,876,808,207,21,19,88.756,0.0,0.0
5365,876,5,207,20,20,89.5,0.0,0.0
5366,876,10,206,24,21,89.613,0.0,0.0
5367,876,37,164,22,22,90.592,0.0,0.0
5368,876,39,164,23,23,90.593,0.0,0.0
5369,876,819,206,25,24,90.662,0.0,0.0
5370,877,1,1,4,1,101.497,100.901,100.63
5371,877,17,9,2,2,101.933,101.277,100.978
5372,877,20,9,1,3,102.16,101.511,101.073
5373,877,813,3,18,4,101.981,101.907,101.226
5374,877,8,208,9,5,102.222,101.532,101.26
5375,877,18,1,3,6,102.342,101.873,101.29
5376,877,4,6,5,7,101.939,101.514,101.582
5377,877,3,131,8,8,101.926,101.698,101.603
5378,877,13,6,6,9,101.974,101.846,101.723
5379,877,154,208,10,10,102.046,101.62,101.778
5380,877,807,10,12,11,102.579,102.019,0.0
5381,877,815,15,15,12,102.624,102.084,0.0
5382,877,814,10,11,13,102.572,102.218,0.0
5383,877,30,131,7,14,102.735,102.289,0.0
5384,877,811,3,19,15,103.298,102.33,0.0
5385,877,155,15,14,16,103.582,102.606,0.0
5386,877,817,5,16,17,103.28,102.765,0.0
5387,877,818,5,17,18,104.058,0.0,0.0
5388,877,5,207,20,19,104.956,0.0,0.0
5389,877,819,206,25,20,105.089,0.0,0.0
5390,877,808,207,21,21,105.151,0.0,0.0
5391,877,10,206,24,22,105.426,0.0,0.0
5392,877,37,164,22,23,105.766,0.0,0.0
5393,877,39,164,23,24,106.382,0.0,0.0
5394,878,20,9,1,1,96.558,95.796,95.657
5395,878,1,1,4,2,97.058,96.795,95.766
5396,878,17,9,2,3,97.215,96.298,96.174
5397,878,154,208,10,4,97.486,96.906,96.587
5398,878,8,208,9,5,98.051,97.404,96.708
5399,878,30,131,7,6,97.927,97.102,96.794
5400,878,13,6,6,7,97.667,96.549,96.937
5401,878,807,10,12,8,97.756,97.066,97.141
5402,878,4,6,5,9,97.968,97.123,97.3
5403,878,813,3,18,10,97.537,97.011,97.842
5404,878,811,3,19,11,97.52,97.604,0.0
5405,878,18,1,3,12,97.565,97.616,0.0
5406,878,814,10,11,13,98.104,97.665,0.0
5407,878,818,5,17,14,98.434,97.879,0.0
5408,878,815,15,15,15,98.5,98.206,0.0
5409,878,155,15,14,16,98.418,98.437,0.0
5410,878,3,131,8,17,98.862,98.501,0.0
5411,878,817,5,16,18,99.114,0.0,0.0
5412,878,10,206,24,19,100.056,0.0,0.0
5413,878,819,206,25,20,100.664,0.0,0.0
5414,878,808,207,21,21,100.809,0.0,0.0
5415,878,5,207,20,22,101.166,0.0,0.0
5416,878,37,164,22,23,102.011,0.0,0.0
5417,878,39,164,23,24,102.74,0.0,0.0
5418,879,1,1,4,1,75.075,73.398,72.458
5419,879,18,1,3,2,75.456,73.515,72.513
5420,879,17,9,2,3,76.18,73.667,72.581
5421,879,20,9,1,4,75.644,73.209,72.76
5422,879,13,6,6,5,76.263,74.048,72.987
5423,879,813,3,18,6,76.266,73.698,73.174
5424,879,807,10,12,7,75.536,73.704,73.206
5425,879,4,6,5,8,76.097,73.856,73.253
5426,879,8,208,9,9,76.432,73.698,73.298
5427,879,3,131,8,10,75.929,73.848,73.489
5428,879,814,10,11,11,75.901,74.121,0.0
5429,879,811,3,19,12,75.333,74.219,0.0
5430,879,815,15,15,13,75.974,74.234,0.0
5431,879,30,131,7,14,76.005,74.334,0.0
5432,879,155,15,14,15,76.4,74.38,0.0
5433,879,817,5,16,16,76.744,74.574,0.0
5434,879,818,5,17,17,76.722,74.619,0.0
5435,879,154,208,10,18,76.967,0.0,0.0
5436,879,808,207,21,19,77.073,0.0,0.0
5437,879,5,207,20,20,77.086,0.0,0.0
5438,879,10,206,24,21,77.508,0.0,0.0
5439,879,819,206,25,22,78.104,0.0,0.0
5440,879,39,164,23,23,79.576,0.0,0.0
5441,879,37,164,22,24,79.699,0.0,0.0
5442,880,20,9,1,1,104.657,96.745,87.407
5443,880,17,9,2,2,104.472,96.524,87.827
5444,880,1,131,10,3,105.456,96.625,88.087
5445,880,13,6,4,4,104.635,96.666,88.49
5446,880,4,6,3,5,103.85,96.691,88.493
5447,880,3,131,9,6,103.38,96.194,88.523
5448,880,8,208,7,7,105.545,97.517,88.738
5449,880,154,208,8,8,104.284,97.641,89.013
5450,880,814,10,14,9,105.601,96.901,89.305
5451,880,18,1,5,10,104.688,96.644,90.357
5452,880,807,15,11,11,105.93,98.067,0.0
5453,880,16,10,15,12,107.33,98.134,0.0
5454,880,818,5,18,13,104.871,98.778,0.0
5455,880,817,5,19,14,106.45,99.042,0.0
5456,880,815,1,6,15,104.4,99.9,0.0
5457,880,822,3,17,16,107.328,100.29,0.0
5458,880,813,3,16,17,107.614,0.0,0.0
5459,880,821,15,12,18,107.776,0.0,0.0
5460,880,824,206,22,19,108.147,0.0,0.0
5461,880,820,206,23,20,108.909,0.0,0.0
5462,880,823,207,21,21,109.519,0.0,0.0
5463,880,819,207,20,22,110.626,0.0,0.0
5464,881,20,9,1,1,97.899,97.245,109.674
5465,881,13,6,4,2,97.712,96.874,110.587
5466,881,4,6,3,3,97.314,96.877,110.727
5467,881,1,131,10,4,97.513,96.517,111.699
5468,881,17,9,2,5,97.619,96.449,112.244
5469,881,3,131,9,6,97.239,96.19,112.519
5470,881,8,208,7,7,96.959,96.64,112.97
5471,881,18,1,5,8,97.487,97.117,113.175
5472,881,16,10,15,9,96.809,96.834,113.439
5473,881,815,1,6,10,97.702,97.342,114.136
5474,881,154,208,8,11,97.363,97.636,0.0
5475,881,807,15,11,12,97.931,98.125,0.0
5476,881,817,5,19,13,97.722,98.822,0.0
5477,881,821,15,12,14,97.707,99.221,0.0
5478,881,814,10,14,15,97.493,104.509,0.0
5479,881,813,3,16,16,97.867,0.0,0.0
5480,881,818,5,18,17,98.157,0.0,0.0
5481,881,822,3,17,18,98.207,0.0,0.0
5482,881,824,206,22,19,98.434,0.0,0.0
5483,881,819,207,20,20,99.314,0.0,0.0
5484,881,820,206,23,21,99.672,0.0,0.0
5485,881,823,207,21,22,99.932,0.0,0.0
5486,882,1,131,10,1,95.793,95.078,94.484
5487,882,8,208,7,2,97.046,95.659,94.761
5488,882,4,6,3,3,96.253,95.148,94.788
5489,882,3,131,9,4,95.959,95.537,94.861
5490,882,13,6,4,5,95.972,95.403,94.933
5491,882,154,208,8,6,96.929,96.065,95.364
5492,882,817,5,19,7,96.993,96.258,95.998
5493,882,18,1,5,8,96.667,95.784,125.673
5494,882,20,9,1,9,96.537,95.343,0.0
5495,882,807,15,11,10,96.985,96.261,0.0
5496,882,814,10,14,11,97.478,96.287,0.0
5497,882,815,1,6,12,96.952,96.314,0.0
5498,882,16,10,15,13,97.349,96.405,0.0
5499,882,17,9,2,14,96.148,96.679,0.0
5500,882,813,3,16,15,97.281,97.139,0.0
5501,882,818,5,18,16,97.508,97.199,0.0
5502,882,822,3,17,17,97.769,0.0,0.0
